,Unnamed: 0,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Defender_rating,home_Defender_rating,away_Attacker_rating,home_Attacker_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,away_Midfielder_rating,home_Midfielder_rating,HEAD_2_HEAD_HOME_TEAM_WINS,HEAD_2_HEAD_HOME_TEAM_LOSS,HEAD_2_HEAD_DRAW,HOME_WIN_RATE,HOME_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE,AWAY_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE_AT_THIS_GROUND
13276,14753,1222705,9761,9908,2012/2013,2012-09-01,DRAW,66.0,67.0,68.66666666666667,68.0,69.0,71.0,67.0,65.75,0.5,0.5,0.0,0.4716981132075472,0.0,0.23076923076923078,,0.3333333333333333
13277,14754,1222711,8277,10235,2012/2013,2012-09-02,HOME_WIN,71.25,71.33333333333333,67.5,75.5,72.0,75.0,71.0,71.0,0.0,0.6666666666666666,0.3333333333333333,0.3617021276595745,0.0,0.39655172413793105,1.0,0.3333333333333333
13278,14755,1222714,8611,9839,2012/2013,2012-09-02,HOME_WIN,62.5,70.0,66.5,73.0,65.0,78.0,65.66666666666667,74.33333333333333,1.0,0.0,0.0,0.7115384615384616,1.0,0.02857142857142857,,0.0
13279,14756,1222716,8640,10229,2012/2013,2012-09-02,HOME_WIN,72.0,73.0,70.33333333333333,74.0,76.0,78.0,71.2,76.75,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.7547169811320755,1.0,0.3888888888888889,0.0,0.0
13280,14757,1222718,10228,8593,2012/2013,2012-09-02,DRAW,71.66666666666667,67.5,77.0,68.0,76.0,71.0,74.66666666666667,69.8,0.0,1.0,0.0,0.47058823529411764,0.0,0.5740740740740741,1.0,1.0
13281,14758,1222720,8593,10219,2012/2013,2012-09-15,HOME_WIN,65.33333333333333,74.33333333333333,66.0,77.0,72.0,76.0,67.0,74.16666666666667,1.0,0.0,0.0,0.7777777777777778,0.5,0.14705882352941177,0.0,0.0
13282,14759,1222722,8525,8611,2012/2013,2012-09-15,AWAY_WIN,73.66666666666667,63.33333333333334,69.5,63.0,78.0,61.0,73.8,64.2,0.0,1.0,0.0,0.2,0.0,0.543859649122807,1.0,1.0
13283,14760,1222724,10228,10217,2012/2013,2012-09-15,AWAY_WIN,65.33333333333333,66.75,66.0,68.0,70.0,71.0,68.66666666666667,69.8,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.46153846153846156,0.0,0.2549019607843137,0.5,0.0
13284,14761,1222731,9839,8464,2012/2013,2012-09-15,DRAW,66.25,62.66666666666666,67.5,62.0,71.0,61.0,69.25,65.66666666666667,0.25,0.5,0.25,0.2972972972972973,0.0,0.28205128205128205,1.0,0.5
13285,14762,1222732,10235,6413,2012/2013,2012-09-15,HOME_WIN,65.0,71.25,67.0,70.0,62.0,65.0,64.6,72.2,,,,0.6153846153846154,0.0,0.0,0.0,
13286,14763,1222740,9791,9761,2012/2013,2012-09-16,HOME_WIN,66.8,63.33333333333334,68.0,67.0,71.0,69.0,66.66666666666667,70.0,1.0,0.0,0.0,0.5370370370370371,0.0,0.21153846153846154,0.0,0.0
13287,14764,1222742,10229,9803,2012/2013,2012-09-16,HOME_WIN,66.25,72.0,69.5,72.0,64.0,76.0,67.25,71.5,0.6666666666666666,0.3333333333333333,0.0,0.6363636363636364,0.5,0.3181818181818182,0.0,0.3333333333333333
13288,14765,1222743,9908,8640,2012/2013,2012-09-16,HOME_WIN,73.0,66.0,74.0,68.66666666666667,78.0,69.0,76.75,65.66666666666667,0.0,0.7142857142857143,0.2857142857142857,0.42592592592592593,0.0,0.45614035087719296,0.5,0.3333333333333333
13289,14766,1222745,8674,8277,2012/2013,2012-09-16,AWAY_WIN,71.33333333333333,69.0,75.5,68.0,75.0,68.0,71.0,68.33333333333333,0.3333333333333333,0.5,0.16666666666666666,0.5625,0.0,0.22916666666666666,1.0,0.3333333333333333
13290,14767,1222749,9803,9908,2012/2013,2012-09-21,AWAY_WIN,66.0,66.5,66.66666666666667,70.0,69.0,64.0,67.66666666666667,66.6,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5116279069767442,0.5,0.22641509433962265,0.0,0.25
13291,14768,1222751,6413,8674,2012/2013,2012-09-22,AWAY_WIN,68.0,65.0,68.0,67.0,68.0,63.0,68.8,65.2,,,,0.0,0.0,0.2549019607843137,0.5,
13292,14769,1222753,10219,9839,2012/2013,2012-09-22,DRAW,63.75,65.25,64.5,66.0,65.0,72.0,65.75,65.0,0.25,0.75,0.0,0.36363636363636365,0.6666666666666666,0.027777777777777776,0.0,0.5
13293,14770,1222754,8464,8525,2012/2013,2012-09-22,DRAW,63.25,66.25,64.0,67.5,61.0,71.0,64.66666666666667,69.25,1.0,0.0,0.0,0.34782608695652173,0.0,0.07142857142857142,0.0,0.0
13294,14771,1222757,8611,10228,2012/2013,2012-09-23,HOME_WIN,68.5,73.66666666666667,68.0,74.0,71.0,78.0,68.2,74.33333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7169811320754716,1.0,0.28846153846153844,0.0,0.5
13295,14772,1222758,10217,8593,2012/2013,2012-09-23,DRAW,74.5,64.75,72.5,66.0,76.0,65.0,74.33333333333333,68.8,0.3333333333333333,0.5,0.16666666666666666,0.30612244897959184,0.0,0.5636363636363636,0.5,0.3333333333333333
13296,14773,1222760,8277,9791,2012/2013,2012-09-22,DRAW,62.0,69.5,67.66666666666667,75.5,69.0,75.0,69.6,71.75,0.5,0.5,0.0,0.375,0.5,0.24444444444444444,0.0,0.5
13297,14774,1222761,9761,10229,2012/2013,2012-09-23,HOME_WIN,72.0,67.0,72.0,67.0,76.0,71.0,72.0,65.4,0.25,0.25,0.5,0.46296296296296297,0.0,0.38181818181818183,0.0,0.25
13298,14775,1222763,8640,10235,2012/2013,2012-09-23,HOME_WIN,71.25,0.0,70.0,0.0,65.0,68.0,71.2,75.3,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.7592592592592593,1.0,0.3898305084745763,0.6666666666666666,0.0
13299,14776,1222765,10228,9761,2012/2013,2012-09-29,HOME_WIN,67.0,68.33333333333333,68.0,68.0,71.0,71.0,64.5,69.66666666666667,0.4,0.2,0.4,0.4528301886792453,0.0,0.20754716981132076,0.0,0.0
13300,14777,1222766,10235,8464,2012/2013,2012-09-29,HOME_WIN,66.25,68.75,67.33333333333333,69.0,71.0,65.0,70.0,71.5,0.4,0.4,0.2,0.6226415094339622,0.5,0.275,0.6666666666666666,0.5
13301,14778,1222767,9908,8277,2012/2013,2012-09-29,AWAY_WIN,71.33333333333333,66.0,74.33333333333333,68.5,75.0,69.0,71.75,67.0,0.3333333333333333,0.16666666666666666,0.5,0.43636363636363634,0.3333333333333333,0.24489795918367346,1.0,0.0
13302,14779,1222770,9791,10217,2012/2013,2012-09-29,DRAW,65.0,62.0,66.0,67.66666666666667,70.0,69.0,68.66666666666667,69.6,0.5,0.5,0.0,0.5454545454545454,0.5,0.2692307692307692,0.6666666666666666,0.3333333333333333
13303,14780,1222772,8593,8611,2012/2013,2012-09-29,HOME_WIN,73.66666666666667,74.33333333333333,74.0,77.0,78.0,76.0,74.5,74.33333333333333,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.7818181818181819,0.6666666666666666,0.5517241379310345,1.0,0.0
13304,14781,1222775,10229,10219,2012/2013,2012-09-30,DRAW,65.25,72.0,66.0,75.0,72.0,76.0,65.0,72.14285714285714,1.0,0.0,0.0,0.6428571428571429,0.6666666666666666,0.14285714285714285,0.0,0.0
13305,14782,1222777,8525,6413,2012/2013,2012-09-30,AWAY_WIN,65.0,63.25,64.0,64.0,62.0,61.0,64.6,64.66666666666667,,,,0.1935483870967742,0.0,0.0,0.0,
13306,14783,1222779,8674,9803,2012/2013,2012-09-30,HOME_WIN,66.6,68.66666666666667,70.0,68.0,64.0,68.0,68.0,68.8,0.0,1.0,0.0,0.5510204081632653,0.0,0.3111111111111111,0.0,1.0
13307,14784,1222780,9839,8640,2012/2013,2012-09-30,AWAY_WIN,0.0,62.66666666666666,0.0,66.5,68.0,65.0,75.7,65.8,0.0,0.6,0.4,0.2894736842105263,0.0,0.4482758620689655,0.3333333333333333,0.6666666666666666
13308,14785,1222782,8464,10217,2012/2013,2012-10-05,DRAW,65.0,66.25,66.0,67.33333333333333,65.0,71.0,67.83333333333333,68.0,0.4,0.2,0.4,0.3404255319148936,0.0,0.2641509433962264,0.5,0.0
13309,14786,1222784,8525,10219,2012/2013,2012-10-06,HOME_WIN,65.25,63.25,66.0,61.5,72.0,61.0,65.0,64.5,1.0,0.0,0.0,0.1875,0.0,0.1388888888888889,0.0,0.0
13310,14787,1222785,6413,9791,2012/2013,2012-10-06,AWAY_WIN,62.0,65.0,67.66666666666667,64.0,69.0,62.0,69.6,64.6,,,,0.0,0.0,0.2391304347826087,0.0,
13311,14788,1222786,9803,9839,2012/2013,2012-10-06,HOME_WIN,65.33333333333333,66.6,64.5,69.5,65.0,64.0,65.6,67.33333333333333,0.5,0.25,0.25,0.5,0.3333333333333333,0.02702702702702703,0.0,0.0
13312,14789,1222788,8593,9908,2012/2013,2012-10-07,DRAW,66.0,74.33333333333333,69.0,72.5,69.0,76.0,67.0,74.0,0.2857142857142857,0.7142857142857143,0.0,0.7857142857142857,0.75,0.24074074074074073,0.5,0.6666666666666666
13313,14790,1222790,8640,9761,2012/2013,2012-10-07,HOME_WIN,67.0,73.0,68.0,0.0,71.0,68.0,66.0,76.8888888888889,0.5,0.5,0.0,0.7636363636363637,1.0,0.2037037037037037,0.0,0.0
13314,14791,1222792,8674,10235,2012/2013,2012-10-07,DRAW,68.75,68.66666666666667,69.0,68.0,65.0,68.0,71.0,68.8,0.42857142857142855,0.5714285714285714,0.0,0.56,0.25,0.38333333333333336,0.5,0.25
13315,14792,1222795,8277,10228,2012/2013,2012-10-06,DRAW,68.5,71.33333333333333,68.0,74.33333333333333,71.0,75.0,70.0,71.75,0.0,0.4,0.6,0.3673469387755102,0.3333333333333333,0.2830188679245283,0.0,0.0
13316,14793,1222796,8611,10229,2012/2013,2012-10-07,HOME_WIN,72.0,72.25,72.0,74.0,76.0,78.0,71.5,75.2,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.7222222222222222,1.0,0.375,0.0,0.25
13317,14794,1222799,9791,8593,2012/2013,2012-10-20,DRAW,74.33333333333333,62.0,77.0,67.66666666666667,76.0,69.0,74.16666666666667,69.6,0.0,1.0,0.0,0.5357142857142857,0.3333333333333333,0.5535714285714286,0.3333333333333333,1.0
13318,14795,1222801,9803,8611,2012/2013,2012-10-20,DRAW,72.0,66.6,74.0,69.5,78.0,64.0,75.2,67.33333333333333,0.16666666666666666,0.5,0.3333333333333333,0.5111111111111111,0.5,0.5423728813559322,0.75,0.3333333333333333
13319,14796,1222803,9761,8277,2012/2013,2012-10-20,AWAY_WIN,71.33333333333333,67.0,74.33333333333333,68.0,75.0,71.0,71.0,66.0,0.3333333333333333,0.16666666666666666,0.5,0.4727272727272727,0.3333333333333333,0.26,1.0,0.0
13320,14797,1222804,8640,8525,2012/2013,2012-10-20,HOME_WIN,63.25,73.0,63.0,0.0,61.0,68.0,62.5,75.77777777777777,1.0,0.0,0.0,0.7678571428571429,1.0,0.06896551724137931,0.0,0.0
13321,14798,1222805,10229,8464,2012/2013,2012-10-20,AWAY_WIN,65.8,72.0,67.5,68.0,71.0,76.0,68.0,70.6,0.3333333333333333,0.16666666666666666,0.5,0.631578947368421,0.5,0.2682926829268293,0.5,0.3333333333333333
13322,14799,1222808,10217,9908,2012/2013,2012-10-21,AWAY_WIN,66.0,65.0,69.33333333333333,66.0,69.0,65.0,65.66666666666667,68.66666666666667,0.5,0.16666666666666666,0.3333333333333333,0.3,0.0,0.23636363636363636,0.3333333333333333,0.3333333333333333
13323,14800,1222810,10219,6413,2012/2013,2012-10-21,AWAY_WIN,65.0,65.25,64.0,66.0,66.0,72.0,65.2,65.0,,,,0.35294117647058826,0.5,0.25,0.25,
13324,14801,1222813,9839,10235,2012/2013,2012-10-21,AWAY_WIN,71.25,62.5,68.5,66.0,65.0,65.0,71.5,65.85714285714286,0.2,0.6,0.2,0.28205128205128205,0.0,0.3770491803278688,0.4,0.0
13325,14802,1222815,10228,8674,2012/2013,2012-10-21,HOME_WIN,68.66666666666667,68.33333333333333,68.0,68.0,68.0,71.0,68.8,69.83333333333333,0.42857142857142855,0.5714285714285714,0.0,0.46296296296296297,0.25,0.2692307692307692,0.6666666666666666,0.5
13326,14803,1472973,8593,9803,2013/2014,2013-08-02,HOME_WIN,66.25,75.0,67.0,75.33333333333333,65.0,78.0,67.8,77.5,0.6666666666666666,0.0,0.3333333333333333,0.7647058823529411,,0.2631578947368421,,0.0
13327,14804,1472974,10228,10229,2013/2014,2013-08-03,HOME_WIN,70.25,68.0,71.0,69.5,73.0,72.0,72.25,68.5,0.125,0.5,0.375,0.48484848484848486,,0.37681159420289856,,0.6666666666666666
13328,14805,1472975,8464,8674,2013/2014,2013-08-03,AWAY_WIN,66.75,66.2,67.0,71.0,68.0,65.0,67.4,64.25,0.75,0.25,0.0,0.32786885245901637,,0.2727272727272727,,0.3333333333333333
13329,14806,1472976,10217,8640,2013/2014,2013-08-03,AWAY_WIN,71.66666666666667,66.33333333333333,73.0,68.33333333333333,75.0,70.0,75.6,67.5,0.125,0.75,0.125,0.3333333333333333,,0.4583333333333333,,0.75
13330,14807,1472977,8611,10219,2013/2014,2013-08-03,DRAW,64.0,71.5,65.5,71.0,64.0,69.0,63.75,68.66666666666667,0.8333333333333334,0.0,0.16666666666666666,0.6764705882352942,,0.14,,0.0
13331,14808,1472978,7788,9761,2013/2014,2013-08-04,DRAW,64.25,63.2,64.0,63.5,70.0,64.0,66.5,64.33333333333333,,,,,,0.208955223880597,,
13332,14809,1472979,6413,10235,2013/2014,2013-08-04,HOME_WIN,72.5,65.75,78.0,67.5,72.0,67.0,72.0,68.75,0.5,0.5,0.0,0.29411764705882354,,0.3835616438356164,,0.0
13333,14810,1472980,8277,9791,2013/2014,2013-08-04,HOME_WIN,65.0,70.66666666666667,65.0,71.0,71.0,77.0,66.8,70.33333333333333,0.5,0.3333333333333333,0.16666666666666666,0.4126984126984127,,0.22413793103448276,,0.3333333333333333
13334,14811,1472981,9908,6433,2013/2014,2013-08-04,DRAW,62.5,66.66666666666667,64.0,68.5,66.0,74.0,64.0,70.0,,,,0.4927536231884058,,,,
13335,14812,1473104,6433,10235,2013/2014,2013-10-19,DRAW,72.75,62.75,73.33333333333333,67.0,72.0,66.0,73.0,63.5,,,,0.5,0.5,0.37662337662337664,0.25,
13336,14813,1473105,8674,8640,2013/2014,2013-10-20,HOME_WIN,70.0,68.0,73.5,0.0,76.0,68.0,73.33333333333333,66.16666666666667,0.125,0.625,0.25,0.5373134328358209,0.75,0.4473684210526316,0.25,0.5
13337,14814,1473106,8611,8593,2013/2014,2013-10-19,DRAW,71.5,71.75,75.33333333333333,71.0,75.0,69.0,72.33333333333333,72.75,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.6575342465753424,0.4,0.5540540540540541,0.0,0.5
13338,14815,1473107,9908,9761,2013/2014,2013-10-19,HOME_WIN,66.0,67.0,66.0,67.0,70.0,74.0,66.8,68.0,0.5,0.375,0.125,0.4931506849315068,0.5,0.2112676056338028,0.25,0.25
13339,14816,1473108,10219,9803,2013/2014,2013-10-19,AWAY_WIN,66.4,63.6,69.0,65.5,64.0,64.0,68.5,66.66666666666667,0.6,0.4,0.0,0.35294117647058826,0.25,0.26229508196721313,0.25,0.0
13340,14817,1473109,10229,7788,2013/2014,2013-10-20,HOME_WIN,64.0,70.25,64.66666666666667,71.0,64.0,73.0,66.33333333333333,71.25,,,,0.5675675675675675,0.75,0.0,0.0,
13341,14818,1473110,10228,8277,2013/2014,2013-10-19,AWAY_WIN,73.0,68.25,71.0,71.5,77.0,72.0,71.14285714285714,68.25,0.42857142857142855,0.0,0.5714285714285714,0.49295774647887325,0.6,0.29411764705882354,0.2,0.0
13342,14819,1473111,9791,8464,2013/2014,2013-10-20,DRAW,65.83333333333333,65.0,69.5,67.0,65.0,70.0,70.0,66.75,0.5,0.5,0.0,0.4931506849315068,0.25,0.2631578947368421,0.0,0.25
13343,14820,1473112,6413,10217,2013/2014,2013-10-20,HOME_WIN,65.5,65.66666666666667,67.0,66.5,70.0,64.0,65.0,67.4,0.5,0.0,0.5,0.3333333333333333,0.5,0.22857142857142856,0.25,0.0
13344,14821,1473113,8464,10228,2013/2014,2013-10-25,HOME_WIN,68.25,65.83333333333333,71.5,69.5,72.0,65.0,69.0,70.5,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.30303030303030304,0.0,0.2753623188405797,0.3333333333333333,0.5
13345,14822,1473114,10217,8611,2013/2014,2013-10-26,HOME_WIN,71.75,65.5,71.0,67.0,69.0,69.0,73.75,66.0,0.0,0.875,0.125,0.3283582089552239,0.25,0.5131578947368421,0.75,0.75
13346,14823,1473115,8593,10219,2013/2014,2013-10-26,DRAW,64.16666666666667,71.0,65.0,75.33333333333333,65.0,75.0,61.0,72.5,1.0,0.0,0.0,0.7808219178082192,1.0,0.12727272727272726,0.0,0.0
13347,14824,1473116,7788,9908,2013/2014,2013-10-26,HOME_WIN,67.25,64.0,67.0,65.5,74.0,64.0,68.0,65.5,,,,0.5,0.5,0.2602739726027397,0.0,
13348,14825,1473117,9761,6433,2013/2014,2013-10-26,HOME_WIN,62.75,66.0,67.0,66.0,66.0,70.0,64.5,66.8,,,,0.4594594594594595,0.4,0.2,0.2,
13349,14826,1473118,10235,9791,2013/2014,2013-10-27,AWAY_WIN,64.25,72.75,67.0,73.33333333333333,70.0,72.0,66.75,73.0,0.6666666666666666,0.0,0.3333333333333333,0.684931506849315,0.8,0.23809523809523808,0.4,0.0
13350,14827,1473119,6413,10229,2013/2014,2013-10-27,AWAY_WIN,70.25,65.66666666666667,71.0,66.5,73.0,64.0,71.25,66.6,0.0,1.0,0.0,0.36363636363636365,0.6,0.36486486486486486,0.2,1.0
13351,14828,1473120,9803,8640,2013/2014,2013-10-27,HOME_WIN,72.0,66.4,73.5,69.0,76.0,64.0,72.16666666666667,68.5,0.0,0.7142857142857143,0.2857142857142857,0.43333333333333335,0.2,0.44155844155844154,0.2,0.5
13352,14829,1473121,8277,8674,2013/2014,2013-10-27,DRAW,68.0,70.33333333333333,69.0,71.0,68.0,77.0,66.16666666666667,71.66666666666667,0.625,0.25,0.125,0.43283582089552236,0.75,0.2676056338028169,0.2,0.0
13353,14830,1473122,10219,9761,2013/2014,2013-11-01,HOME_WIN,66.0,64.6,66.0,64.66666666666667,70.0,65.0,66.8,69.5,0.16666666666666666,0.8333333333333334,0.0,0.34615384615384615,0.2,0.20833333333333334,0.2,0.6666666666666666
13354,14831,1473123,8593,8277,2013/2014,2013-11-02,AWAY_WIN,73.0,72.0,71.0,75.33333333333333,77.0,75.0,71.42857142857143,72.66666666666667,0.75,0.25,0.0,0.7702702702702703,0.8333333333333334,0.30434782608695654,0.3333333333333333,0.25
13355,14832,1473124,10229,10217,2013/2014,2013-11-02,HOME_WIN,65.66666666666667,70.25,67.0,71.0,69.0,73.0,65.5,71.5,0.625,0.125,0.25,0.5733333333333334,0.8,0.22535211267605634,0.2,0.0
13356,14833,1473125,8640,6413,2013/2014,2013-11-02,DRAW,65.5,70.66666666666667,67.0,73.0,62.0,76.0,66.42857142857143,74.0,0.5,0.5,0.0,0.7702702702702703,0.8,0.3181818181818182,0.4,1.0
13357,14834,1473126,8611,8464,2013/2014,2013-11-02,DRAW,65.66666666666667,71.75,69.5,71.0,65.0,70.0,70.5,72.75,0.625,0.125,0.25,0.6486486486486487,0.3333333333333333,0.25862068965517243,0.0,0.0
13358,14835,1473127,7788,10235,2013/2014,2013-11-03,AWAY_WIN,72.75,64.0,71.5,65.5,72.0,64.0,73.0,65.5,,,,0.6,0.6,0.3717948717948718,0.2,
13359,14836,1473128,6433,9791,2013/2014,2013-12-04,DRAW,62.75,63.75,67.5,67.0,70.0,66.0,67.0,65.5,,,,0.3333333333333333,0.3333333333333333,0.24615384615384617,0.42857142857142855,
13360,14837,1473129,8674,9803,2013/2014,2013-11-03,DRAW,66.6,68.0,69.0,65.0,64.0,68.0,68.5,66.8,0.2,0.8,0.0,0.5441176470588235,0.8,0.27419354838709675,0.4,0.5
13361,14838,1473130,9908,10228,2013/2014,2013-11-03,HOME_WIN,68.25,66.4,76.0,69.5,72.0,74.0,68.0,71.33333333333333,0.375,0.625,0.0,0.5,0.6,0.2714285714285714,0.25,0.5
13362,14839,1473131,10228,10219,2013/2014,2013-11-08,HOME_WIN,63.6,68.25,64.66666666666667,71.5,65.0,72.0,69.5,68.25,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.4861111111111111,0.5,0.125,0.0,0.3333333333333333
13363,14840,1473132,10217,7788,2013/2014,2013-11-09,HOME_WIN,64.0,65.66666666666667,64.5,67.0,64.0,69.0,65.5,67.75,,,,0.3382352941176471,0.4,0.0,0.0,
13364,14841,1473133,9791,8674,2013/2014,2013-11-09,AWAY_WIN,68.0,62.5,66.0,67.5,68.0,70.0,67.0,67.0,0.5,0.5,0.0,0.4864864864864865,0.2,0.2638888888888889,0.16666666666666666,0.25
13365,14842,1473134,9761,8640,2013/2014,2013-11-10,HOME_WIN,71.66666666666667,64.75,73.5,64.0,75.0,70.0,75.4,67.66666666666667,0.375,0.625,0.0,0.4666666666666667,0.5,0.4358974358974359,0.16666666666666666,0.25
13366,14843,1473135,9803,6433,2013/2014,2013-11-09,AWAY_WIN,63.5,66.6,67.0,69.0,66.0,64.0,65.5,68.5,,,,0.4426229508196721,0.3333333333333333,0.16666666666666666,0.16666666666666666,
13367,14844,1473136,10235,10229,2013/2014,2013-11-10,DRAW,70.25,74.0,71.0,68.5,73.0,72.0,71.5,73.0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.6756756756756757,0.6666666666666666,0.37333333333333335,0.3333333333333333,0.5
13368,14845,1473137,8464,8593,2013/2014,2013-11-10,AWAY_WIN,71.75,65.33333333333333,76.0,69.5,76.0,65.0,71.75,70.5,0.0,0.8333333333333334,0.16666666666666666,0.31343283582089554,0.16666666666666666,0.5466666666666666,0.0,1.0
13369,14846,1473138,6413,8611,2013/2014,2013-11-10,DRAW,72.33333333333333,65.5,71.0,66.0,70.0,67.0,72.2,66.57142857142857,0.0,0.0,1.0,0.34782608695652173,0.5,0.5064935064935064,0.6,0.0
13370,14847,1473139,8277,9908,2013/2014,2013-11-09,HOME_WIN,66.4,73.0,69.5,71.0,74.0,77.0,71.33333333333333,71.71428571428571,0.375,0.25,0.375,0.4264705882352941,0.6,0.25675675675675674,0.0,0.25
13371,14848,1473140,8593,9791,2013/2014,2013-11-23,HOME_WIN,64.5,71.66666666666667,67.5,72.0,70.0,77.0,67.0,72.8,0.875,0.0,0.125,0.76,0.7142857142857143,0.25,0.5,0.0
13372,14849,1473141,10229,9803,2013/2014,2013-11-23,DRAW,66.33333333333333,70.75,69.0,71.0,64.0,73.0,67.66666666666667,71.5,0.625,0.25,0.125,0.5789473684210527,0.8333333333333334,0.2698412698412698,0.3333333333333333,0.25
13373,14850,1473142,7788,8464,2013/2014,2013-11-23,HOME_WIN,64.4,64.0,64.5,66.0,65.0,61.0,69.0,65.25,,,,0.5,0.5,0.2542372881355932,0.0,
13374,14851,1473143,6433,8277,2013/2014,2013-11-24,AWAY_WIN,71.0,63.75,71.0,67.0,77.0,66.0,72.33333333333333,65.5,,,,0.4,0.4,0.3142857142857143,0.42857142857142855,
13375,14852,1473144,8640,10228,2013/2014,2013-11-23,DRAW,68.25,70.25,66.0,73.5,72.0,76.0,68.5,76.25,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.76,0.6666666666666666,0.2676056338028169,0.2,0.2
13376,14853,1473145,8674,6413,2013/2014,2013-11-24,DRAW,65.5,68.0,66.5,66.0,67.0,69.0,66.33333333333333,67.16666666666667,1.0,0.0,0.0,0.5362318840579711,0.6666666666666666,0.30434782608695654,0.3333333333333333,0.0
13377,14854,1473146,8611,9761,2013/2014,2013-11-24,HOME_WIN,64.75,73.66666666666667,63.0,72.0,70.0,70.0,67.4,72.2,0.625,0.125,0.25,0.64,0.2857142857142857,0.2054794520547945,0.16666666666666666,0.0
13378,14855,1473147,9908,10217,2013/2014,2013-11-24,HOME_WIN,65.66666666666667,66.4,67.0,0.0,69.0,74.0,67.5,68.4,0.375,0.375,0.25,0.5066666666666667,0.6666666666666666,0.2222222222222222,0.16666666666666666,0.5
13379,14856,1473148,10219,10235,2013/2014,2013-11-24,HOME_WIN,72.75,65.0,77.0,64.66666666666667,72.0,65.0,72.4,69.5,0.0,0.6666666666666666,0.3333333333333333,0.3584905660377358,0.3333333333333333,0.379746835443038,0.3333333333333333,0.6666666666666666
13380,14857,1473149,9803,8611,2013/2014,2013-11-29,AWAY_WIN,73.66666666666667,66.75,72.0,69.0,70.0,64.0,73.0,68.2,0.125,0.5,0.375,0.43548387096774194,0.2857142857142857,0.5,0.5,0.25
13381,14858,1473150,10228,6433,2013/2014,2013-11-30,HOME_WIN,63.0,68.25,67.0,66.5,66.0,72.0,64.5,67.75,,,,0.4931506849315068,0.5714285714285714,0.2857142857142857,0.2857142857142857,
13382,14859,1473151,9761,8674,2013/2014,2013-11-30,DRAW,68.33333333333333,64.75,67.5,63.0,69.0,70.0,66.8,67.4,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.47368421052631576,0.5714285714285714,0.273972602739726,0.2857142857142857,0.75
13383,14860,1473152,8464,10229,2013/2014,2013-12-01,HOME_WIN,68.0,66.0,71.0,66.66666666666667,73.0,65.0,72.5,67.0,0.25,0.25,0.5,0.3088235294117647,0.14285714285714285,0.3684210526315789,0.2857142857142857,0.25
13384,14861,1473153,6413,10219,2013/2014,2013-11-30,DRAW,65.0,64.5,65.0,66.5,65.0,67.0,67.0,66.33333333333333,0.5,0.0,0.5,0.3333333333333333,0.42857142857142855,0.12280701754385964,0.0,0.0
13385,14862,1473154,10217,8593,2013/2014,2013-12-01,AWAY_WIN,72.33333333333333,66.25,72.0,67.0,77.0,69.0,72.4,66.66666666666667,0.25,0.375,0.375,0.34782608695652173,0.5,0.5526315789473685,0.16666666666666666,0.25
13386,14863,1473155,10235,8640,2013/2014,2013-12-01,HOME_WIN,70.0,74.0,75.0,75.0,76.0,72.0,73.0,73.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.5714285714285714,0.43037974683544306,0.14285714285714285,0.2
13387,14864,1473156,9791,9908,2013/2014,2013-11-30,AWAY_WIN,66.25,65.66666666666667,70.0,67.5,74.0,70.0,69.0,67.0,0.375,0.125,0.5,0.48,0.16666666666666666,0.25333333333333335,0.0,0.0
13388,14865,1473157,8277,7788,2013/2014,2013-12-01,HOME_WIN,64.0,73.5,68.0,71.0,64.0,77.0,65.6,72.0,,,,0.43478260869565216,0.6666666666666666,0.0,0.0,
13389,14866,1473158,9908,8464,2013/2014,2013-12-06,HOME_WIN,66.0,66.4,66.33333333333333,70.0,65.0,74.0,67.0,69.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5131578947368421,0.7142857142857143,0.25,0.0,0.3333333333333333
13390,14867,1473159,8593,9761,2013/2014,2013-12-07,HOME_WIN,64.75,72.5,63.66666666666666,72.5,70.0,77.0,67.33333333333333,72.5,0.7777777777777778,0.0,0.2222222222222222,0.7631578947368421,0.75,0.20270270270270271,0.14285714285714285,0.0
