,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Defender_rating,home_Defender_rating,away_Attacker_rating,home_Attacker_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,away_Midfielder_rating,home_Midfielder_rating
3114,1025842,10172,9825,2011/2012,2012-03-31 00:00:00,HOME_WIN,80.0,73.8,85.0,73.0,80.0,76.0,80.25,73.0
3115,1025845,8586,10003,2011/2012,2012-04-01 00:00:00,HOME_WIN,71.0,78.6,74.0,82.0,81.0,81.0,73.0,85.0
3116,1025848,8528,10194,2011/2012,2012-03-31 00:00:00,HOME_WIN,75.25,72.4,75.0,71.0,76.0,77.0,76.8,70.66666666666667
3117,1025851,8602,8559,2011/2012,2012-03-31 00:00:00,AWAY_WIN,70.75,71.4,72.5,72.33333333333333,73.0,77.0,73.25,74.5
3118,1025864,9825,8456,2011/2012,2012-04-08 00:00:00,HOME_WIN,81.0,80.0,85.0,85.0,83.0,80.0,83.5,80.25
3119,1025867,8559,9879,2011/2012,2012-04-07 00:00:00,AWAY_WIN,75.5,71.0,80.0,72.0,80.0,73.0,74.6,73.25
3120,1025874,8455,8528,2011/2012,2012-04-07 00:00:00,HOME_WIN,72.4,77.75,71.0,83.0,77.0,84.0,70.66666666666667,83.0
3121,1025879,8650,10252,2011/2012,2012-04-07 00:00:00,DRAW,71.66666666666667,76.75,75.0,82.0,82.0,75.0,72.0,79.0
3122,1025884,10260,10172,2011/2012,2012-04-08 00:00:00,HOME_WIN,72.25,81.33333333333333,70.0,90.0,76.0,78.0,73.0,78.5
3123,1025886,9850,8668,2011/2012,2012-04-07 00:00:00,DRAW,77.5,68.25,75.33333333333333,73.0,80.0,74.0,74.66666666666667,70.8
3124,1025890,10194,8602,2011/2012,2012-04-07 00:00:00,HOME_WIN,71.8,73.25,72.33333333333333,75.0,77.0,76.0,74.5,76.8
3125,1025894,8472,8586,2011/2012,2012-04-07 00:00:00,DRAW,78.6,72.25,82.0,78.0,81.0,74.0,85.0,74.6
3126,1025898,10003,10261,2011/2012,2012-04-06 00:00:00,AWAY_WIN,74.2,71.0,80.66666666666667,72.66666666666667,78.0,81.0,79.0,73.0
3127,1025902,8659,8655,2011/2012,2012-04-07 00:00:00,HOME_WIN,71.0,71.2,72.0,73.0,78.0,78.0,75.2,75.0
3128,1025915,10252,10194,2011/2012,2012-04-09 00:00:00,DRAW,73.25,71.66666666666667,76.0,71.0,76.0,82.0,75.5,74.0
3129,1025919,8655,8650,2011/2012,2012-04-10 00:00:00,AWAY_WIN,74.6,69.4,79.0,72.0,75.0,78.0,75.0,75.25
3130,1025923,8668,8472,2011/2012,2012-04-09 00:00:00,HOME_WIN,72.25,76.66666666666667,0.0,71.5,74.0,80.0,75.0,76.0
3131,1025927,9879,8455,2011/2012,2012-04-09 00:00:00,DRAW,79.2,75.5,81.5,80.0,84.0,80.0,81.33333333333333,74.8
3133,1025931,10261,8559,2011/2012,2012-04-09 00:00:00,HOME_WIN,71.8,74.6,73.0,80.66666666666667,73.0,78.0,74.25,79.0
3134,1025935,10172,10003,2011/2012,2012-04-11 00:00:00,HOME_WIN,71.0,73.8,74.0,72.33333333333333,81.0,76.0,73.0,74.5
3135,1025938,8586,9850,2011/2012,2012-04-09 00:00:00,AWAY_WIN,68.25,79.5,72.0,79.0,74.0,81.0,68.0,80.5
3136,1025942,8528,10260,2011/2012,2012-04-11 00:00:00,HOME_WIN,80.5,72.4,86.5,71.0,78.0,77.0,82.25,70.66666666666667
3137,1025946,8602,9825,2011/2012,2012-04-11 00:00:00,AWAY_WIN,80.33333333333333,70.16666666666667,85.0,73.0,80.0,77.0,79.0,74.5
3138,1025952,9825,8528,2011/2012,2012-04-16 00:00:00,AWAY_WIN,72.4,80.33333333333333,71.0,85.0,77.0,80.0,71.0,79.0
3139,1025958,8559,8586,2011/2012,2012-05-02 00:00:00,AWAY_WIN,77.8,71.25,82.0,72.5,81.0,73.0,84.5,74.25
3140,1025961,8455,10261,2011/2012,2012-05-02 00:00:00,AWAY_WIN,75.0,79.2,80.66666666666667,82.0,78.0,84.0,79.0,80.66666666666667
3141,1025964,8650,9879,2011/2012,2012-05-01 00:00:00,AWAY_WIN,75.5,74.8,78.0,78.0,80.0,75.0,73.5,75.0
3142,1025969,10260,10252,2011/2012,2012-04-15 00:00:00,HOME_WIN,72.4,81.33333333333333,71.0,90.0,82.0,78.0,72.66666666666667,78.5
3143,1025975,9850,8456,2011/2012,2012-04-14 00:00:00,AWAY_WIN,81.0,68.25,86.5,72.0,83.0,74.0,85.0,68.0
3144,1025978,10194,8668,2011/2012,2012-05-01 00:00:00,DRAW,76.5,75.25,75.66666666666667,76.0,80.0,76.0,78.0,75.5
3145,1025982,8472,8602,2011/2012,2012-04-14 00:00:00,DRAW,70.8,72.33333333333333,74.5,78.0,77.0,74.0,68.33333333333333,74.83333333333333
3146,1025987,10003,8655,2011/2012,2012-04-14 00:00:00,HOME_WIN,68.5,71.0,72.0,74.25,78.0,81.0,75.2,73.0
3147,1025993,8659,10172,2011/2012,2012-04-14 00:00:00,HOME_WIN,73.8,70.0,73.0,73.0,76.0,78.0,73.0,74.5
3148,1025999,9825,8455,2011/2012,2012-04-21 00:00:00,DRAW,78.0,80.0,81.0,85.0,84.0,80.0,79.0,78.5
3149,1026004,10252,8472,2011/2012,2012-04-21 00:00:00,DRAW,73.75,70.8,78.0,71.0,74.0,82.0,74.6,75.0
3150,1026009,8655,9850,2011/2012,2012-04-21 00:00:00,HOME_WIN,68.25,70.0,72.0,72.0,74.0,78.0,71.25,73.8
3151,1026016,8559,10003,2011/2012,2012-04-21 00:00:00,DRAW,71.0,71.75,74.25,73.0,81.0,73.0,73.0,73.6
3152,1026023,9879,8528,2011/2012,2012-04-21 00:00:00,HOME_WIN,72.4,76.0,71.0,78.0,77.0,80.0,71.0,76.5
3153,1026027,8650,8659,2011/2012,2012-04-22 00:00:00,AWAY_WIN,71.75,79.2,76.5,80.66666666666667,78.0,85.0,74.5,77.0
3154,1026031,10260,8668,2011/2012,2012-04-22 00:00:00,DRAW,76.5,81.33333333333333,76.0,90.0,80.0,78.0,76.2,79.0
3155,1026042,10261,10194,2011/2012,2012-04-21 00:00:00,HOME_WIN,73.4,76.6,75.0,80.66666666666667,76.0,78.0,77.25,79.0
3156,1026044,10172,8586,2011/2012,2012-04-21 00:00:00,HOME_WIN,79.0,73.8,81.0,73.0,81.0,76.0,85.0,73.0
3157,1026048,8602,8456,2011/2012,2012-04-22 00:00:00,AWAY_WIN,81.0,71.0,86.5,72.5,83.0,70.0,85.0,73.0
3158,1026055,8455,10172,2011/2012,2012-04-29 00:00:00,HOME_WIN,73.75,80.75,74.25,81.0,76.0,84.0,70.5,84.33333333333333
3159,1026060,8668,9879,2011/2012,2012-04-28 00:00:00,HOME_WIN,76.0,76.5,78.0,76.0,80.0,80.0,74.25,76.2
3160,1026062,8456,10260,2011/2012,2012-04-30 00:00:00,HOME_WIN,81.0,81.0,90.0,86.5,78.0,83.0,82.2,85.0
3161,1026067,9850,8650,2011/2012,2012-04-28 00:00:00,AWAY_WIN,80.25,68.25,83.0,73.0,85.0,74.0,79.0,70.0
3162,1026072,10194,9825,2011/2012,2012-04-28 00:00:00,DRAW,80.0,73.25,85.0,75.0,80.0,76.0,79.75,76.8
3163,1026075,8472,8559,2011/2012,2012-04-28 00:00:00,DRAW,71.25,73.4,72.5,75.0,73.0,77.0,74.25,73.66666666666667
3164,1026081,10003,8602,2011/2012,2012-04-28 00:00:00,DRAW,73.0,71.33333333333333,74.33333333333333,74.25,70.0,81.0,73.0,70.0
3165,1026084,8586,8655,2011/2012,2012-04-29 00:00:00,HOME_WIN,70.0,77.8,72.0,82.0,78.0,81.0,73.8,84.5
3166,1026089,8659,10252,2011/2012,2012-04-28 00:00:00,DRAW,73.28571428571429,71.75,75.0,76.5,82.0,78.0,72.5,74.5
3167,1026093,8528,10261,2011/2012,2012-04-28 00:00:00,HOME_WIN,76.6,72.4,80.66666666666667,71.0,78.0,77.0,79.0,70.66666666666667
3168,1026108,9825,9850,2011/2012,2012-05-05 00:00:00,DRAW,70.33333333333333,80.0,70.5,85.0,74.0,80.0,70.4,79.75
3169,1026112,10252,8586,2011/2012,2012-05-06 00:00:00,DRAW,77.8,73.28571428571429,82.0,0.0,81.0,82.0,84.5,73.33333333333333
3170,1026118,8655,8528,2011/2012,2012-05-07 00:00:00,AWAY_WIN,72.4,72.5,71.0,72.5,77.0,78.0,70.66666666666667,74.75
3171,1026122,8559,8659,2011/2012,2012-05-06 00:00:00,DRAW,71.2,71.25,71.5,72.5,78.0,73.0,75.0,74.25
3172,1026125,9879,8472,2011/2012,2012-05-06 00:00:00,HOME_WIN,73.4,75.5,69.0,78.0,74.0,80.0,73.75,76.5
3173,1026131,8650,8455,2011/2012,2012-05-08 00:00:00,HOME_WIN,77.75,80.25,82.0,82.0,72.0,85.0,79.0,76.75
3174,1026135,10260,10003,2011/2012,2012-05-06 00:00:00,HOME_WIN,71.0,81.0,74.25,86.5,81.0,78.0,70.5,82.0
3175,1026141,10261,8456,2011/2012,2012-05-06 00:00:00,AWAY_WIN,81.0,75.0,86.5,80.66666666666667,83.0,78.0,85.0,79.0
3176,1026146,10172,10194,2011/2012,2012-05-06 00:00:00,HOME_WIN,75.25,73.75,74.33333333333333,72.33333333333333,75.0,76.0,74.0,73.0
3177,1026150,8602,8668,2011/2012,2012-05-06 00:00:00,DRAW,76.5,71.6,77.0,74.33333333333333,80.0,70.0,76.5,72.5
3178,1026161,8455,8655,2011/2012,2012-05-13 00:00:00,HOME_WIN,70.6,74.5,72.0,77.5,57.0,72.0,73.25,81.25
3179,1026165,8668,10261,2011/2012,2012-05-13 00:00:00,HOME_WIN,75.0,77.5,80.66666666666667,76.0,78.0,80.0,79.0,76.2
3180,1026167,8456,10172,2011/2012,2012-05-13 00:00:00,HOME_WIN,73.75,81.0,75.33333333333333,86.5,76.0,83.0,72.66666666666667,85.0
3181,1026180,9850,10252,2011/2012,2012-05-13 00:00:00,HOME_WIN,73.14285714285714,70.33333333333333,75.0,70.5,82.0,74.0,71.5,70.4
3182,1026183,10194,8559,2011/2012,2012-05-13 00:00:00,DRAW,67.25,75.25,73.0,75.0,73.0,75.0,74.25,76.75
3183,1026188,8472,10260,2011/2012,2012-05-13 00:00:00,AWAY_WIN,80.5,74.75,90.0,72.0,78.0,74.0,82.0,74.4
3184,1026194,10003,8650,2011/2012,2012-05-13 00:00:00,HOME_WIN,79.5,71.0,82.0,74.25,75.0,81.0,76.75,73.0
3185,1026201,8586,9879,2011/2012,2012-05-13 00:00:00,HOME_WIN,75.5,78.75,76.0,82.0,80.0,81.0,74.8,81.6
3187,1026210,8528,8602,2011/2012,2012-05-13 00:00:00,HOME_WIN,71.6,72.25,72.66666666666667,71.0,70.0,77.0,75.0,70.0
3188,1024396,9825,10003,2011/2012,2011-09-10 00:00:00,HOME_WIN,69.5,79.5,73.66666666666667,84.0,78.0,79.0,67.33333333333333,78.25
3189,1024401,8559,10260,2011/2012,2011-09-10 00:00:00,AWAY_WIN,80.75,69.75,86.0,72.5,80.0,78.0,80.0,76.25
3190,1024403,8668,10252,2011/2012,2011-09-10 00:00:00,DRAW,76.25,77.0,78.5,80.0,82.0,81.0,74.75,76.5
3191,1024407,9879,8655,2011/2012,2011-09-11 00:00:00,DRAW,75.25,76.5,75.0,80.0,79.0,81.0,73.2,78.0
3192,1024412,8456,8528,2011/2012,2011-09-10 00:00:00,HOME_WIN,73.33333333333333,81.0,72.33333333333333,87.0,76.0,83.0,70.75,83.75
3193,1024415,9850,8659,2011/2012,2011-09-11 00:00:00,AWAY_WIN,74.25,68.5,76.5,69.5,78.0,62.0,73.75,69.5
3194,1024417,10172,10261,2011/2012,2011-09-12 00:00:00,DRAW,76.2,73.5,71.5,73.0,74.0,73.0,76.66666666666667,73.6
3195,1024421,10194,8650,2011/2012,2011-09-10 00:00:00,HOME_WIN,80.0,76.0,82.0,75.0,84.0,76.0,79.66666666666667,76.4
3196,1024424,8472,8455,2011/2012,2011-09-10 00:00:00,AWAY_WIN,83.5,74.75,80.5,79.0,85.0,74.0,83.25,75.8
3197,1024427,8602,8586,2011/2012,2011-09-10 00:00:00,AWAY_WIN,77.5,72.4,81.5,77.0,81.0,75.0,83.75,74.0
3198,1024438,10252,10261,2011/2012,2011-09-17 00:00:00,DRAW,76.2,76.25,75.5,78.5,74.0,82.0,76.66666666666667,75.0
3199,1024440,8655,9825,2011/2012,2011-09-17 00:00:00,HOME_WIN,81.0,75.25,85.0,73.0,79.0,79.0,79.8,71.0
3200,1024443,8559,9850,2011/2012,2011-09-17 00:00:00,AWAY_WIN,68.5,70.2,69.5,74.0,69.0,78.0,69.75,76.66666666666667
3201,1024445,8668,8528,2011/2012,2011-09-17 00:00:00,HOME_WIN,72.66666666666667,77.0,72.33333333333333,80.0,76.0,81.0,71.25,76.5
3202,1024449,9879,8456,2011/2012,2011-09-18 00:00:00,DRAW,81.0,74.75,85.0,80.0,83.0,81.0,84.75,76.5
3203,1024452,10260,8455,2011/2012,2011-09-18 00:00:00,HOME_WIN,83.5,78.25,83.0,86.0,85.0,80.0,83.25,82.0
3204,1024455,8472,10194,2011/2012,2011-09-18 00:00:00,HOME_WIN,77.0,75.0,74.0,79.0,76.0,74.0,76.25,76.33333333333333
3205,1024459,10003,8659,2011/2012,2011-09-17 00:00:00,HOME_WIN,72.5,69.0,76.5,72.0,78.0,78.0,72.5,67.66666666666667
3206,1024464,8586,8650,2011/2012,2011-09-18 00:00:00,HOME_WIN,80.0,77.5,83.0,81.5,84.0,81.0,79.66666666666667,83.75
3207,1024468,8602,10172,2011/2012,2011-09-17 00:00:00,AWAY_WIN,73.5,72.0,73.0,78.0,73.0,75.0,73.6,74.66666666666667
3208,1024479,9825,8559,2011/2012,2011-09-24 00:00:00,HOME_WIN,71.16666666666667,79.5,73.0,84.0,78.0,79.0,76.5,80.33333333333333
3209,1024482,8455,10003,2011/2012,2011-09-24 00:00:00,HOME_WIN,69.0,83.0,72.0,83.5,78.0,85.0,67.66666666666667,82.0
3210,1024484,8650,8602,2011/2012,2011-09-24 00:00:00,HOME_WIN,72.4,78.6,72.5,83.0,75.0,84.0,75.33333333333333,79.66666666666667
3211,1024490,8456,8668,2011/2012,2011-09-24 00:00:00,HOME_WIN,77.0,81.0,80.0,85.0,81.0,83.0,76.75,84.75
3212,1024492,10261,8655,2011/2012,2011-09-24 00:00:00,HOME_WIN,75.0,76.2,73.0,75.5,79.0,74.0,72.25,76.66666666666667
3213,1024497,9850,8472,2011/2012,2011-09-26 00:00:00,HOME_WIN,75.0,68.5,79.0,69.5,74.0,69.0,76.33333333333333,69.75
3214,1024502,10172,10252,2011/2012,2011-09-25 00:00:00,DRAW,76.25,73.0,75.0,73.0,82.0,73.0,75.4,73.6
3215,1024506,10194,10260,2011/2012,2011-09-24 00:00:00,DRAW,82.66666666666667,76.0,82.0,75.0,80.0,76.0,82.16666666666667,76.2
3216,1024510,8659,9879,2011/2012,2011-09-24 00:00:00,DRAW,75.25,71.33333333333333,74.5,76.5,81.0,78.0,74.5,74.0
3217,1024515,8528,8586,2011/2012,2011-09-24 00:00:00,AWAY_WIN,77.6,71.5,82.0,71.0,81.0,76.0,85.75,72.75
3218,1024525,10252,8528,2011/2012,2011-10-01 00:00:00,HOME_WIN,72.2,76.25,71.0,78.5,76.0,82.0,73.33333333333333,75.0
3219,1024531,8655,8456,2011/2012,2011-10-01 00:00:00,AWAY_WIN,79.75,77.0,83.5,74.0,83.0,79.0,83.75,73.8
3220,1024534,8559,8455,2011/2012,2011-10-02 00:00:00,AWAY_WIN,83.25,73.8,83.0,74.0,85.0,71.0,83.25,75.0
3221,1024537,8668,8650,2011/2012,2011-10-01 00:00:00,AWAY_WIN,78.6,77.0,81.66666666666667,79.5,84.0,81.0,81.0,77.33333333333333
3222,1024539,9879,10172,2011/2012,2011-10-02 00:00:00,HOME_WIN,71.8,75.25,73.0,78.66666666666667,73.0,81.0,74.25,76.0
3223,1024542,10260,9850,2011/2012,2011-10-01 00:00:00,HOME_WIN,68.5,78.66666666666667,69.5,86.0,69.0,74.0,69.75,81.6
3224,1024545,8472,8659,2011/2012,2011-10-01 00:00:00,DRAW,71.33333333333333,75.25,76.5,79.0,78.0,74.0,73.6,76.8
3225,1024547,10003,10194,2011/2012,2011-10-02 00:00:00,HOME_WIN,76.0,69.0,75.0,73.66666666666667,76.0,78.0,75.2,69.66666666666667
3226,1024549,8586,9825,2011/2012,2011-10-02 00:00:00,HOME_WIN,77.75,77.5,84.0,81.5,79.0,81.0,80.33333333333333,85.75
3227,1024554,8602,10261,2011/2012,2011-10-01 00:00:00,AWAY_WIN,76.2,72.4,75.5,77.0,74.0,75.0,76.66666666666667,75.33333333333333
3228,1024563,9825,8472,2011/2012,2011-10-16 00:00:00,HOME_WIN,75.25,74.5,0.0,84.0,74.0,79.0,75.5,81.66666666666667
3229,1024568,8455,8668,2011/2012,2011-10-15 00:00:00,HOME_WIN,77.0,83.0,79.5,83.0,81.0,85.0,77.33333333333333,83.66666666666667
3230,1024573,8650,10260,2011/2012,2011-10-15 00:00:00,DRAW,80.0,78.6,0.0,82.0,80.0,84.0,81.4,83.0
3231,1024576,8456,10252,2011/2012,2011-10-15 00:00:00,HOME_WIN,76.0,81.2,78.5,81.0,82.0,83.0,74.75,82.25
3232,1024581,10261,8586,2011/2012,2011-10-16 00:00:00,DRAW,77.5,76.2,82.0,75.5,81.0,74.0,81.4,76.66666666666667
3233,1024589,9850,10003,2011/2012,2011-10-15 00:00:00,HOME_WIN,69.0,68.5,73.66666666666667,69.5,78.0,69.0,70.0,69.75
3234,1024595,10172,8655,2011/2012,2011-10-15 00:00:00,DRAW,75.0,73.0,71.0,67.5,79.0,73.0,72.75,72.5
3235,1024601,10194,9879,2011/2012,2011-10-15 00:00:00,HOME_WIN,76.25,75.0,78.66666666666667,75.0,81.0,76.0,76.0,76.2
3236,1024605,8659,8602,2011/2012,2011-10-16 00:00:00,HOME_WIN,72.4,71.8,74.0,75.0,75.0,78.0,75.0,73.0
3237,1024609,8528,8559,2011/2012,2011-10-15 00:00:00,AWAY_WIN,73.4,71.75,73.0,71.0,78.0,76.0,76.66666666666667,72.5
3238,1024614,9825,10194,2011/2012,2011-10-23 00:00:00,HOME_WIN,75.0,79.0,75.0,83.0,76.0,79.0,75.8,79.4
3239,1024627,10252,8659,2011/2012,2011-10-22 00:00:00,AWAY_WIN,71.8,73.8,76.5,78.5,78.0,82.0,74.0,75.66666666666667
3240,1024632,8655,8586,2011/2012,2011-10-23 00:00:00,AWAY_WIN,76.25,76.0,82.0,74.0,81.0,79.0,85.0,73.4
3241,1024635,8559,8472,2011/2012,2011-10-22 00:00:00,AWAY_WIN,75.33333333333333,73.4,74.5,73.0,74.0,78.0,75.6,76.66666666666667
3242,1024638,9879,8668,2011/2012,2011-10-23 00:00:00,AWAY_WIN,77.25,75.25,69.0,78.66666666666667,81.0,81.0,76.0,76.0
3243,1024644,8650,9850,2011/2012,2011-10-22 00:00:00,DRAW,68.5,79.75,69.5,81.0,69.0,84.0,69.75,83.0
3244,1024649,10260,8456,2011/2012,2011-10-23 00:00:00,AWAY_WIN,81.0,81.0,83.5,90.0,83.0,80.0,83.5,80.8
3245,1024654,10261,8528,2011/2012,2011-10-22 00:00:00,HOME_WIN,73.25,76.2,73.5,75.5,76.0,74.0,72.25,76.66666666666667
3246,1024658,10172,8455,2011/2012,2011-10-23 00:00:00,HOME_WIN,82.8,72.0,83.0,68.0,85.0,73.0,84.66666666666667,74.25
3247,1024662,8602,10003,2011/2012,2011-10-22 00:00:00,DRAW,69.0,72.4,73.66666666666667,73.33333333333333,78.0,75.0,67.66666666666667,76.0
3248,1228229,9825,8472,2012/2013,2012-08-18 00:00:00,DRAW,74.33333333333333,76.0,73.0,81.66666666666667,76.0,80.0,75.83333333333333,80.33333333333333
3249,1228230,8668,10260,2012/2013,2012-08-20 00:00:00,HOME_WIN,86.0,77.25,89.0,77.0,80.0,81.0,81.42857142857143,77.2
3250,1228231,9879,9850,2012/2013,2012-08-18 00:00:00,HOME_WIN,70.5,76.5,73.0,78.0,75.0,80.0,71.5,76.2
3251,1228232,8456,8466,2012/2013,2012-08-19 00:00:00,HOME_WIN,72.2,81.25,75.0,86.5,74.0,84.0,70.0,84.0
3252,1228233,10261,8586,2012/2013,2012-08-18 00:00:00,HOME_WIN,78.2,75.8,78.5,81.66666666666667,80.0,79.0,79.33333333333333,79.5
3253,1228234,10172,10003,2012/2013,2012-08-18 00:00:00,AWAY_WIN,74.25,72.2,75.33333333333333,73.0,81.0,77.0,74.33333333333333,78.0
3254,1228235,9798,10194,2012/2013,2012-08-18 00:00:00,DRAW,75.5,71.0,74.0,71.66666666666667,76.0,72.0,75.8,70.5
3255,1228236,8659,8650,2012/2013,2012-08-18 00:00:00,HOME_WIN,79.8,71.75,81.5,76.5,83.0,78.0,80.33333333333333,75.5
3256,1228237,8654,10252,2012/2013,2012-08-18 00:00:00,HOME_WIN,71.75,70.75,82.0,72.33333333333333,80.0,73.0,74.8,72.66666666666667
3257,1228238,8528,8455,2012/2013,2012-08-19 00:00:00,AWAY_WIN,80.0,73.8,85.0,73.5,84.0,79.0,85.33333333333333,72.66666666666667
3258,1229196,9879,8668,2012/2013,2012-11-03 00:00:00,DRAW,78.0,75.4,77.0,0.0,81.0,80.0,77.8,76.6
3259,1229197,8650,10261,2012/2013,2012-11-04 00:00:00,DRAW,75.5,75.5,81.66666666666667,86.0,79.0,64.0,78.0,75.0
3260,1229198,10260,9825,2012/2013,2012-11-03 00:00:00,HOME_WIN,82.0,81.0,81.5,88.5,70.0,80.0,79.8,77.6
3261,1229199,9850,10194,2012/2013,2012-11-03 00:00:00,HOME_WIN,74.75,73.25,74.0,73.0,76.0,75.0,76.0,73.0
3262,1229200,10172,9798,2012/2013,2012-11-04 00:00:00,DRAW,69.0,73.25,69.0,73.0,69.0,82.0,68.6,76.0
3263,1229201,8472,10252,2012/2013,2012-11-03 00:00:00,AWAY_WIN,71.0,74.0,72.66666666666667,77.0,75.0,76.0,71.66666666666667,77.2
3264,1229202,10003,8455,2012/2013,2012-11-03 00:00:00,DRAW,80.2,68.25,80.0,75.5,84.0,72.0,79.66666666666667,73.5
3265,1229204,8586,8528,2012/2013,2012-11-03 00:00:00,AWAY_WIN,74.2,77.8,75.0,81.0,79.0,80.0,73.33333333333333,80.66666666666667
3266,1229205,8659,8466,2012/2013,2012-11-05 00:00:00,HOME_WIN,71.2,71.0,74.5,76.5,62.0,78.0,76.66666666666667,75.5
3267,1229206,8654,8456,2012/2013,2012-11-03 00:00:00,DRAW,80.25,70.75,84.33333333333333,74.0,84.0,73.0,84.0,74.75
3268,1229208,9825,9879,2012/2013,2012-11-10 00:00:00,DRAW,75.4,80.0,0.0,81.33333333333333,80.0,70.0,78.0,82.5
3269,1229209,10252,10260,2012/2013,2012-11-10 00:00:00,AWAY_WIN,81.33333333333333,70.0,88.5,72.66666666666667,80.0,75.0,78.2,71.66666666666667
3270,1229210,8455,8650,2012/2013,2012-11-11 00:00:00,DRAW,75.2,78.6,86.0,85.0,64.0,84.0,78.25,83.5
3271,1229211,8668,8472,2012/2013,2012-11-10 00:00:00,HOME_WIN,74.0,78.0,77.0,77.0,76.0,81.0,76.66666666666667,77.8
3272,1229212,8456,8586,2012/2013,2012-11-11 00:00:00,HOME_WIN,77.8,79.4,81.5,86.5,80.0,84.0,80.66666666666667,85.0
3273,1229213,10261,8654,2012/2013,2012-11-11 00:00:00,AWAY_WIN,71.0,73.2,74.0,81.66666666666667,73.0,79.0,74.75,79.5
3274,1229214,9798,9850,2012/2013,2012-11-10 00:00:00,DRAW,73.25,69.0,73.0,69.0,75.0,72.0,73.0,68.6
3275,1229215,8466,10003,2012/2013,2012-11-10 00:00:00,DRAW,68.25,68.8,75.5,74.0,72.0,62.0,73.5,73.75
3276,1229216,10194,10172,2012/2013,2012-11-10 00:00:00,HOME_WIN,73.25,74.75,79.0,74.0,82.0,76.0,75.6,76.8
3277,1229217,8528,8659,2012/2013,2012-11-10 00:00:00,AWAY_WIN,71.0,74.2,74.5,75.0,73.0,79.0,75.5,73.33333333333333
3278,1229218,9825,8586,2012/2013,2012-11-17 00:00:00,HOME_WIN,77.6,81.75,81.5,81.33333333333333,86.0,80.0,80.66666666666667,82.33333333333333
3279,1229219,9879,8472,2012/2013,2012-11-18 00:00:00,AWAY_WIN,73.4,76.5,77.0,0.0,76.0,80.0,78.0,76.33333333333333
3280,1229220,8650,8528,2012/2013,2012-11-17 00:00:00,HOME_WIN,74.2,76.2,75.0,86.0,79.0,83.0,73.33333333333333,73.25
3281,1229221,8456,10252,2012/2013,2012-11-17 00:00:00,HOME_WIN,70.0,80.0,72.66666666666667,86.5,75.0,84.0,71.66666666666667,84.8
3282,1229222,10261,10003,2012/2013,2012-11-17 00:00:00,AWAY_WIN,68.25,74.66666666666667,75.33333333333333,75.66666666666667,72.0,79.0,73.66666666666667,75.0
3283,1229223,9850,10260,2012/2013,2012-11-17 00:00:00,HOME_WIN,81.33333333333333,73.25,85.0,73.0,78.0,75.0,78.2,73.0
3284,1229224,10172,8466,2012/2013,2012-11-17 00:00:00,AWAY_WIN,68.8,73.25,74.0,79.0,62.0,82.0,73.75,75.6
3285,1229226,9798,8668,2012/2013,2012-11-17 00:00:00,HOME_WIN,78.0,69.0,76.5,69.66666666666667,81.0,72.0,77.75,68.25
3286,1229227,8659,8455,2012/2013,2012-11-17 00:00:00,HOME_WIN,77.0,70.5,79.33333333333333,76.5,84.0,73.0,79.5,75.5
3287,1229228,8654,10194,2012/2013,2012-11-19 00:00:00,DRAW,74.75,71.0,74.0,74.66666666666667,76.0,73.0,76.8,72.33333333333333
3288,1229229,10252,9825,2012/2013,2012-11-24 00:00:00,DRAW,77.5,71.25,81.0,72.33333333333333,80.0,76.0,80.25,72.0
3289,1229230,8455,8456,2012/2013,2012-11-25 00:00:00,DRAW,79.75,80.2,85.5,83.0,84.0,84.0,83.5,83.5
3290,1229231,8668,9850,2012/2013,2012-11-24 00:00:00,DRAW,72.25,77.0,74.5,75.0,78.0,81.0,74.25,77.33333333333333
3291,1229232,10260,10172,2012/2013,2012-11-24 00:00:00,HOME_WIN,73.0,81.0,74.0,88.0,83.0,78.0,73.33333333333333,77.6
3292,1229233,8466,10261,2012/2013,2012-11-25 00:00:00,HOME_WIN,74.66666666666667,72.2,82.0,74.0,79.0,65.0,75.0,75.25
3293,1229234,10194,9879,2012/2013,2012-11-24 00:00:00,HOME_WIN,74.2,72.5,79.0,73.0,79.0,79.0,75.75,76.2
3294,1229235,8472,8659,2012/2013,2012-11-24 00:00:00,AWAY_WIN,71.25,73.0,74.5,77.0,73.0,76.0,75.5,77.75
3295,1229236,10003,8650,2012/2013,2012-11-25 00:00:00,DRAW,80.75,73.25,85.0,77.0,83.0,72.0,77.4,73.75
3296,1229237,8586,8654,2012/2013,2012-11-25 00:00:00,HOME_WIN,71.5,78.8,74.0,81.5,72.0,85.0,71.33333333333333,81.0
3297,1229238,8528,9798,2012/2013,2012-11-24 00:00:00,HOME_WIN,68.66666666666667,73.4,70.66666666666667,78.0,72.0,79.0,69.0,72.5
3298,1229239,10252,9798,2012/2013,2012-11-27 00:00:00,HOME_WIN,69.0,69.25,70.66666666666667,72.33333333333333,72.0,76.0,69.0,71.66666666666667
3299,1229240,10260,8654,2012/2013,2012-11-28 00:00:00,HOME_WIN,71.8,79.33333333333333,73.5,86.0,72.0,78.0,73.66666666666667,75.5
3300,1229241,8466,9850,2012/2013,2012-11-28 00:00:00,DRAW,72.25,72.2,74.5,74.0,70.0,65.0,74.25,75.25
